,Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Description,Rating,Reviews,Images,Last Visited
1956,Men's adidas Originals Supercourt RX Shoes,FW5365,12999,12999,0,Adidas,"New year, new kicks. These adidas Supercourt RX Shoes celebrate the Year of the Rat with a luscious satiny upper. An allover print borrows design themes from classical Chinese art. Each shoe is subtly different, down to the sockliner. They come with three sets of laces, so you can switch up your look all year long.",0,0,"[""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_1.jpg"",""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_2.jpg"",""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_3.jpg"",""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_4.jpg"",""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_5.jpg"",""https://content.adidas.co.in/static/Product-FW5365/adidas_FW5365_6.jpg""]",2020-04-13T15:07:34
600,Women's adidas Originals Supercourt RX Shoes,FV3675,12999,12999,0,Adidas,"The Supercourt RX serves up court style with a modern look. These shoes show off a leather upper with neon and reflective details, wavy sidewalls and a split outsole. They're detailed with perforated 3-Stripes and a logo window next to the laces. ",0,0,"[""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_1.jpg"",""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_2.jpg"",""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_3.jpg"",""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_4.jpg"",""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_5.jpg"",""https://content.adidas.co.in/static/Product-FV3675/Women_ORIGINALS_SHOES_FV3675_6.jpg""]",2020-04-13T15:06:39
2597,Unisex Bascketball Dame 6 GCA - Forbidden City Shoes,FW5445,12999,12999,0,Adidas,"Elevate your Damian Lillard style with a new perspective. These adidas basketball shoes combine Dame's leadership on and off the hardwood with Chinese New Year details. Cut and pivot on a dime as you attack the paint in ultralight, snug comfort.",0,0,"[""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_1.jpg"",""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_2.jpg"",""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_3.jpg"",""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_4.jpg"",""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_5.jpg"",""https://content.adidas.co.in/static/Product-FW5445/UNISEX_BASKETBALL_SHOES_FW5445_6.jpg""]",2020-04-13T15:07:58
616,Women's adidas Originals NMD_R1 Shoes,FU9350,12999,12999,0,Adidas,"Don't be afraid to shine. These shoes have the best of adidas' latest technical innovations, combined with style that honours the past. A metallic colour-fade midsole and metallic midsole plugs give them a gleaming look.",0,0,"[""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_1.jpg"",""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_2.jpg"",""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_3.jpg"",""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_4.jpg"",""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_5.jpg"",""https://content.adidas.co.in/static/Product-FU9350/WOMEN_ORIGINALS_SHOES_FU9350_6.jpg""]",2020-04-13T15:06:40
2313,Men's adidas Running SenseBoost GO Shoes,EF0709,12999,12999,0,Adidas,"When the school bus just let off twenty kids right in front of you. These adidas running shoes are designed for quick changes in direction to help you navigate the city's challenges. A wide forefoot platform adds stability, and responsive cushioning energizes your ride. ",0,0,"[""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_1.jpg"",""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_2.jpg"",""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_3.jpg"",""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_4.jpg"",""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_5.jpg"",""https://content.adidas.co.in/static/Product-EF0709/MEN_RUNNING_SHOES_EF0709_6.jpg""]",2020-04-13T15:07:48
614,Women's adidas Originals NMD_R1 Shoes,FU9352,12999,12999,0,Adidas,"Don't be afraid to shine. These shoes have the best of adidas' latest technical innovations, combined with style that honours the past. A metallic colour-fade midsole and metallic midsole plugs give them a gleaming look.",0,0,"[""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_1.jpg"",""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_2.jpg"",""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_3.jpg"",""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_4.jpg"",""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_5.jpg"",""https://content.adidas.co.in/static/Product-FU9352/WOMEN_ORIGINALS_SHOES_FU9352_6.jpg""]",2020-04-13T15:06:40
2327,Men's Originals NMD_R1 Shoes,FV3907,12999,12999,0,Adidas,"The NMD_R1 rewrites the rules with a forward-thinking design that's rooted in adidas' best running technologies. These shoes pair a textile upper with a sock-like fit for a light, comfortable feel. Moulded EVA inserts complement the responsive Boost midsole.",0,0,"[""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_1.jpg"",""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_2.jpg"",""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_3.jpg"",""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_4.jpg"",""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_5.jpg"",""https://content.adidas.co.in/static/Product-FV3907/MEN_ORIGINALS_SHOES_FV3907_6.jpg""]",2020-04-13T15:07:48
2205,Men's Outdoor Terrex AX3 GTX Shoes,BC0516,12999,12999,0,Adidas,These lightweight yet durable hiking shoes won't weigh you down on the trail. They feature a breathable GORE-TEX lining that seals out moisture for dry comfort through every step. A sturdy toe cap offers extra coverage as you forge ahead.,0,0,"[""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_1.jpg"",""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_2.jpg"",""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_3.jpg"",""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_4.jpg"",""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_5.jpg"",""https://content.adidas.co.in/static/Product-BC0516/MEN_OUTDOOR_SHOES_BC0516_6.jpg""]",2020-04-13T15:07:44
1399,Men's adidas Originals NMD_R1 Shoes,D96635,12999,12999,0,Adidas,"Taking style cues from premium technical outerwear, these shoes blend '80s heritage with modern comfort. The soft and stretchy knit upper shows off subtle 3-Stripes and a translucent heel cage. Iconic EVA plugs accent the Boost midsole, adidas' most responsive cushioning ever.",0,0,"[""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_1.jpg"",""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_2.jpg"",""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_3.jpg"",""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_4.jpg"",""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_5.jpg"",""https://content.adidas.co.in/static/Product-D96635/MEN_ORIGINALS_SHOES_D96635_6.jpg""]",2020-04-13T15:07:10
2605,Men's adidas Basketball Dame 6 Shoes ,EF9866,12999,12999,0,Adidas,"Get on the court and lead by example, just like Damian Lillard. These adidas basketball shoes are ultralight, so you can fly up and down the floor. A herringbone outsole provides grip when you slam on the brakes and pull up from a distance. The upper reflects Dame's quiet leadership on the court and influential personality off of it.",0,0,"[""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_1.jpg"",""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_2.jpg"",""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_3.jpg"",""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_4.jpg"",""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_5.jpg"",""https://content.adidas.co.in/static/Product-EF9866/MEN_BASKETBALL_SHOES_EF9866_6.jpg""]",2020-04-13T15:07:59
2222,Men's Outdoor Terrex Swift R2 Shoes,EG1713,12999,12999,0,Adidas,"Move swiftly through the mountains in these men's hiking shoes. The lightweight, breathable build features a speed lacing system. A rugged Traxion outsole with grippy Continentalâ¢ Rubber supports travel over any terrain, wet or dry.",0,0,"[""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_1.jpg"",""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_2.jpg"",""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_3.jpg"",""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_4.jpg"",""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_5.jpg"",""https://content.adidas.co.in/static/Product-EG1713/MEN_OUTDOOR_SHOES_EG1713_6.jpg""]",2020-04-13T15:07:45
2437,Men's adidas Originals NMD_R1 Shoes,EF4262,12999,12999,0,Adidas,"The best of the past, meet the best of the present. NMD digs into the archives and introduces retro lines to modern materials and techs. These adidas NMD shoes showcase a modern camouflage design on the knit upper and midsole. Outrageously comfy cushioning makes them a go-to for urban commutes.",0,0,"[""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_1.jpg"",""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_2.jpg"",""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_3.jpg"",""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_4.jpg"",""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_5.jpg"",""https://content.adidas.co.in/static/Product-EF4262/MEN_ORIGINALS_SHOES_EF4262_6.jpg""]",2020-04-13T15:07:52
1598,Men's adidas Running Adizero Boston 8 Shoes,EG7893,12999,12999,0,Adidas,"Feel light, fast and focused as the road unspools in front of you. Even during your toughest interval training, feet stay cool in these adidas running shoes. Responsive cushioning returns energy to your stride. So you can push farther than you thought possible.",0,0,"[""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_1.jpg"",""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_2.jpg"",""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_3.jpg"",""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_4.jpg"",""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_5.jpg"",""https://content.adidas.co.in/static/Product-EG7893/MEN_RUNNING_SHOES_EG7893_6.jpg""]",2020-04-13T15:07:18
634,Women's adidas Originals NMD_R1 Shoes,FU9349,12999,12999,0,Adidas,"Don't be afraid to shine. These shoes have the best of adidas' latest technical innovations, combined with style that honours the past. A metallic colour-fade midsole and metallic midsole plugs give them a gleaming look.",0,0,"[""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_1.jpg"",""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_2.jpg"",""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_3.jpg"",""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_4.jpg"",""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_5.jpg"",""https://content.adidas.co.in/static/Product-FU9349/WOMEN_ORIGINALS_SHOES_FU9349_6.jpg""]",2020-04-13T15:06:41
1627,Women's adidas Running SenseBoost GO Shoes,EF0708,12999,12999,0,Adidas,"Designed for the ever-changing urban landscape, these running shoes have a lightweight knit upper that follows the natural movement of your stride. The wide platform provides support for lateral movement, and responsive cushioning returns energy with every step. ",0,0,"[""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_1.jpg"",""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_2.jpg"",""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_3.jpg"",""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_4.jpg"",""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_5.jpg"",""https://content.adidas.co.in/static/Product-EF0708/adidas_EF0708_6.jpg""]",2020-04-13T15:07:20
1645,Men's adidas Originals 424 SC Premiere Shoes,EG3729,12999,12999,0,Adidas,"The heritage SC Premiere returns in a collaboration between adidas and L.A. streetwear brand 424. Channeling the clean, striking style the label is known for, this version has a sleek monochromatic leather upper that effortlessly merges with a rubber cupsole. 424 signs off the look with a signature flash of red on the tongue.",0,0,"[""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_1.jpg"",""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_2.jpg"",""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_3.jpg"",""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_4.jpg"",""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_5.jpg"",""https://content.adidas.co.in/static/Product-EG3729/Men_ORIGINALS_SHOES_LOW_EG3729_6.jpg""]",2020-04-13T15:07:21
2392,Men's adidas Originals ZX 8000 Shoes,FW2154,12999,12999,0,Adidas,Built on a legacy. The one-time breakthrough in running technology is back. These ZX 8000 Shoes show off the classic shape of the original '80s design. What's new? The layered look of soft suede and textured mesh. An iconic X-shaped Torsion Bar keeps every stride authentic.,0,0,"[""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_1.jpg"",""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_2.jpg"",""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_3.jpg"",""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_4.jpg"",""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_5.jpg"",""https://content.adidas.co.in/static/Product-FW2154/MEN_ORIGINALS_SHOES_LOW_FW2154_6.jpg""]",2020-04-13T15:07:51
2391,Men's Originals NMD_R1 Shoes,EF4261,12999,12999,0,Adidas,Rewrite the rules. These shoes take a page from the archives and make it their own. A knit upper combines with responsive cushioning for a super-comfy feel. A signature heel pull and EVA midsole plugs make it authentic NMD.,0,0,"[""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_1.jpg"",""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_2.jpg"",""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_3.jpg"",""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_4.jpg"",""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_5.jpg"",""https://content.adidas.co.in/static/Product-EF4261/MEN_ORIGINALS_SHOES_EF4261_6.jpg""]",2020-04-13T15:07:51
2389,Men's adidas Originals 424 SC Premiere Shoes,EG3730,12999,12999,0,Adidas,"The heritage SC Premiere returns in a collaboration between adidas and L.A. streetwear brand 424. Channeling the clean, striking style the label is known for, this version has a sleek monochromatic leather upper that effortlessly merges with a rubber cupsole. 424 signs off the look with a signature flash of red on the tongue.",0,0,"[""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_1.jpg"",""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_2.jpg"",""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_3.jpg"",""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_4.jpg"",""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_5.jpg"",""https://content.adidas.co.in/static/Product-EG3730/Men_ORIGINALS_SHOES_LOW_EG3730_6.jpg""]",2020-04-13T15:07:51
1631,Women's adidas Running Adizero Boston 8 Shoes,EE5147,12999,12999,0,Adidas,"Feel light, fast and focused as the road unspools in front of you. Even during your toughest interval training, feet stay cool in these adidas running shoes. Responsive cushioning returns energy to your stride. So you can push farther than you thought possible.",0,0,"[""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_1.jpg"",""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_2.jpg"",""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_3.jpg"",""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_4.jpg"",""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_5.jpg"",""https://content.adidas.co.in/static/Product-EE5147/WOMEN_RUNNING_SHOES_EE5147_6.jpg""]",2020-04-13T15:07:20
